Time in milliSecond	x	y	z
9539103	0.476712	9.030291	2.696829
9539113	0.8036	8.839605	2.574246
9539125	0.994285	8.648921	2.247357
9539136	1.15773	8.539958	2.152015
9539145	1.307553	8.458236	1.97495
9539156	1.225831	8.526338	1.96133
9539166	1.116868	8.771504	1.797886
9539176	0.939804	9.084772	1.865988
9539186	0.735499	9.248216	1.852367
9539196	0.667397	9.384419	1.716164
9539206	0.653777	9.479762	1.743405
9539216	0.721878	9.615966	1.797886
9539226	0.871702	9.575105	2.015811
9539237	1.021526	9.575105	2.043052
9539247	1.116868	9.670447	1.811506
9539257	1.130489	9.670447	1.57996
9539267	1.062387	9.874752	1.470998
9539279	0.735499	10.147159	1.57996
9539288	0.612916	10.20164	1.770645
9539298	0.476712	10.242501	1.797886
9539308	0.326888	10.269742	1.825127
9539318	0.258787	10.256122	1.702543
9539328	0.136203	10.283362	1.634442
9539339	0.136203	10.20164	1.511859
9539351	0.367749	9.997335	0.953424
9539360	0.544814	9.80665	0.544814
9539371	0.640156	9.684067	0.326888
9539382	0.640156	9.670447	0.245166
9539392	0.681017	9.765789	0.326888
9539403	0.503953	9.929234	0.490333
9539417	0.204305	10.215261	0.694638
9539428	0.040861	10.351464	0.994285
9539437	0.040861	10.460427	1.116868
9539447	0.081722	10.283362	1.062387
9539457	0.217926	10.106298	1.089628
9539469	0.40861	9.942854	1.089628
9539479	0.653777	9.697687	0.939804
9539489	0.762739	9.670447	0.994285
9539500	0.762739	9.575105	0.762739
9539509	0.762739	9.452521	0.830841
9539519	0.612916	9.534244	1.198591
9539529	0.354129	9.711308	1.852367
9539541	0.054481	9.942854	2.315459
9539550	0.095342	9.901993	2.383561
9539561	0.068102	10.024576	2.152015
9539572	0.149824	9.929234	1.865988
9539582	0.449471	9.861132	1.634442
9539593	0.858082	9.602345	1.212211
9539604	1.15773	9.479762	0.953424
9539614	0.531194	9.384419	1.321174
9539624	0.231546	9.588725	1.811506
9539635	0.190685	9.983715	2.3427
9539647	0.190685	9.861132	2.683208
9539658	0.027241	9.738548	2.72407
9539669	0.108963	9.615966	2.465283
9539680	0.38137	9.507003	2.3427
9539690	0.626536	9.316318	2.329079
9539700	0.653777	9.152874	2.369941
9539710	0.612916	9.357179	2.642348
9539722	0.667397	9.507003	2.683208
9539732	0.503953	9.507003	2.506144
9539742	0.640156	9.561484	2.574246
9539753	0.926184	9.575105	2.587866
9539763	0.994285	9.588725	2.574246
9539774	0.830841	9.724928	2.76493
9539784	0.640156	9.901993	3.105439
9539794	0.40861	9.997335	3.159921
9539804	0.38137	10.038197	3.1463
9539814	0.354129	10.024576	2.982856
9539825	0.340509	9.956474	2.901134
9539834	0.286027	9.901993	2.860273
9539845	0.313268	9.929234	2.696829
9539856	0.38137	9.861132	2.369941
9539866	0.40861	9.670447	2.192876
9539876	0.340509	9.629586	2.097533
9539886	0.286027	9.643207	1.96133
9539898	0.190685	9.588725	1.879608
9539907	0.095342	9.507003	1.934089
9539919	-0.122583	9.602345	1.988571
9539929	-0.299648	9.602345	2.301839
9539939	-0.367749	9.561484	2.369941
9539949	-0.204305	9.479762	2.002191
9539961	-0.108963	9.193735	1.797886
9539971	-0.108963	9.193735	1.56634
9539981	0.054481	9.166494	1.470998
9539993	0.054481	9.125633	1.634442
9540003	0.054481	9.057531	1.634442
9540013	-0.027241	9.084772	1.702543
9540024	-0.054481	9.098392	1.511859
9540034	0.054481	9.071152	1.334794
9540044	0.027241	9.084772	1.17135
9540055	0.095342	9.152874	0.844462
9540065	0.163444	9.207355	0.735499
9540074	0.286027	9.220976	0.531194
9540084	0.544814	9.193735	0.503953
9540094	0.517573	9.207355	0.708258
9540106	0.476712	9.343558	1.048767
9540115	0.299648	9.520623	1.375655
9540125	0.190685	9.629586	1.620821
9540136	0.190685	9.711308	1.634442
9540146	0.231546	9.711308	1.607201
9540159	0.463092	9.697687	1.511859
9540169	0.490333	9.670447	1.389275
9540181	0.544814	9.615966	1.253072
9540191	0.558434	9.643207	1.089628
9540201	0.490333	9.670447	1.225831
9540212	0.463092	9.765789	1.607201
9540223	0.313268	9.915613	1.96133
9540232	0.313268	9.942854	2.002191
9540243	0.39499	9.861132	1.784266
9540253	0.272407	9.861132	1.675303
9540263	0.095342	9.901993	1.484618
9540273	-0.027241	9.956474	1.470998
9540283	-0.095342	9.956474	1.348414
9540293	-0.027241	9.901993	1.212211
9540304	-0.054481	9.942854	1.144109
9540315	-0.054481	9.929234	1.348414
9540326	-0.122583	9.929234	1.457377
9540336	-0.163444	9.929234	1.57996
9540345	-0.217926	9.956474	1.607201
9540356	-0.299648	9.929234	1.675303
9540366	-0.190685	9.861132	1.634442
9540377	-0.095342	9.80665	1.607201
9540387	-0.027241	9.752169	1.498238
9540397	0.054481	9.697687	1.620821
9540407	0.108963	9.670447	1.539099
9540418	0.095342	9.643207	1.511859
9540428	0.122583	9.575105	1.416516
9540439	0.108963	9.507003	1.225831
9540449	0.108963	9.507003	1.116868
9540459	-0.027241	9.479762	0.926184
9540469	-0.054481	9.479762	0.830841
9540480	-0.054481	9.507003	0.476712
9540490	0.122583	9.507003	0.340509
9540500	0.190685	9.547864	0.354129
9540510	0.286027	9.602345	0.449471
9540521	0.40861	9.588725	0.572055
9540531	0.38137	9.615966	0.762739
9540541	0.313268	9.684067	0.844462
9540553	0.122583	9.670447	0.967045
9540562	-0.095342	9.765789	0.762739
9540572	-0.217926	9.80665	0.599295
9540583	-0.38137	9.888372	0.544814
9540593	-0.585675	9.929234	0.8036
9540603	-0.994285	10.024576	0.953424
9540615	-1.239452	10.079058	1.443757
9540625	-1.348414	9.997335	1.57996
9540635	-1.362035	9.847511	1.539099
9540645	-1.280313	9.711308	1.334794
9540656	-1.321174	9.752169	1.280313
9540666	-1.334794	9.765789	1.048767
9540676	-1.103248	9.656827	0.735499
9540686	-1.035146	9.547864	0.544814
9540696	-1.021526	9.493382	0.599295
9540707	-1.062387	9.602345	0.681017
9540717	-1.225831	9.697687	1.021526
9540728	-1.457377	9.752169	1.348414
9540739	-1.675303	9.915613	1.525479
9540749	-1.702543	10.051817	1.634442
9540761	-1.498238	9.997335	1.430137
9540770	-1.470998	9.997335	1.225831
9540781	-1.307553	10.119919	1.280313
9540792	-1.253072	10.133538	1.389275
9540802	-1.116868	10.20164	1.348414
9540812	-1.089628	10.365085	1.56634
9540824	-1.062387	10.61025	1.334794
9540833	-0.994285	10.664732	1.212211
9540844	-1.062387	10.746454	0.8036
9540855	-0.762739	10.93714	-0.217926
9540865	-0.994285	11.018862	-1.007906
9540875	-1.607201	11.318509	-1.539099
9540885	-2.315459	11.863323	-1.15773
9540896	-3.023717	12.435377	0.190685
9540905	-3.731975	12.748646	2.206496
9540917	-4.181447	12.571581	3.895419
9540928	-4.31765	12.176591	4.671779
9540937	-3.963521	11.699879	5.080389
9540947	-3.173541	10.773695	5.025908
9540957	-2.220117	9.874752	4.30403
9540967	-1.253072	9.125633	3.350605
9540978	-0.463092	8.512717	2.601486
9540987	-0.149824	8.22669	2.043052
9540998	-0.027241	8.117727	2.029432
9541009	0.040861	8.281172	2.002191
9541019	0.040861	8.580819	2.260978
9541029	-0.149824	8.676162	2.465283
9541040	-0.626536	8.866846	2.424422
9541050	-1.18497	8.989429	2.383561
9541060	-1.688923	9.112013	2.152015
9541070	-2.111154	9.220976	2.152015
9541081	-2.329079	9.152874	1.893228
9541091	-2.3427	8.962189	1.511859
9541101	-2.138395	8.539958	1.253072
9541112	-1.988571	8.281172	1.089628
9541122	-1.838747	8.104107	0.994285
9541132	-1.593581	7.954283	0.926184
9541142	-1.838747	7.967904	0.77636
9541153	-1.893228	7.858941	0.599295
9541162	-2.029432	7.899802	0.354129
9541174	-2.3427	8.036005	0.136203
9541185	-2.533385	8.253931	-0.149824
9541195	-2.506144	8.308413	-0.572055
9541204	-2.628727	8.253931	-0.871702
9541215	-2.75131	8.294792	-0.953424
9541226	-2.846653	8.471856	-0.640156
9541235	-2.601486	8.62168	-0.313268
9541245	-2.247357	8.662541	-0.054481
9541255	-1.838747	8.648921	0.354129
9541267	-1.498238	8.676162	0.612916
9541276	-1.076007	8.703403	0.926184
9541289	-0.681017	8.757884	0.926184
9541299	-0.721878	8.934948	0.912563
9541312	-0.994285	9.479762	0.830841
9541322	-1.18497	9.833891	0.8036
9541332	-1.293933	10.256122	0.626536
9541342	-1.321174	10.528529	0.40861
9541352	-1.225831	10.760075	0.531194
9541362	-1.116868	11.005241	0.572055
9541373	-0.939804	11.318509	0.980665
9541383	-0.967045	11.536434	1.511859
9541393	-0.858082	11.836082	2.029432
9541404	-0.78998	11.931424	2.192876
9541413	-0.858082	12.013146	2.247357
9541424	-0.77636	11.999526	2.179256
9541433	-0.708258	11.645397	2.220117
9541444	-0.612916	11.318509	2.247357
9541454	-0.245166	11.168685	1.988571
9541464	0.108963	10.909899	1.94771
9541475	0.572055	10.678352	1.838747
9541485	1.076007	10.528529	1.648062
9541497	1.198591	10.392325	1.57996
9541507	1.307553	10.446807	1.525479
9541516	1.362035	10.487668	1.620821
9541527	1.253072	10.55577	1.675303
9541537	0.898943	10.637491	1.716164
9541547	0.612916	10.828176	1.865988
9541557	0.503953	11.086963	2.152015
9541567	0.149824	11.236787	2.805792
9541578	-0.245166	11.536434	3.336985
9541588	-0.667397	11.75436	3.745596
9541598	-1.17135	11.822462	4.004382
9541609	-1.55272	11.808842	4.235928
9541619	-1.675303	11.509193	4.045243
9541629	-1.702543	10.909899	3.92266
9541639	-1.57996	10.324224	3.418707
9541650	-1.307553	9.697687	2.955616
9541660	-0.926184	9.01667	2.73769
9541672	-0.476712	8.308413	2.3427
9541682	-0.354129	7.872561	2.192876
9541692	-0.245166	7.341367	2.179256
9541702	-0.054481	6.946377	2.002191
9541713	0.095342	6.63311	1.838747
9541726	0.122583	6.374323	1.675303
9541736	0.108963	6.374323	1.225831
9541746	0.272407	6.483285	0.926184
9541759	0.095342	6.483285	0.612916
9541768	0.122583	6.701211	0.572055
9541779	0.354129	6.796554	0.531194
9541788	0.531194	6.823794	0.558434
9541798	0.626536	7.014479	0.612916
9541815	0.626536	7.45033	0.830841
9541826	0.354129	7.940663	1.293933
9541838	0.354129	8.703403	1.607201
9541847	-0.245166	9.193735	1.607201
9541858	-0.558434	9.670447	1.389275
9541868	-0.8036	10.065437	0.858082
9541878	-1.007906	10.514909	0.558434
9541888	-1.021526	10.664732	0.177065
9541899	-0.926184	10.773695	-0.217926
9541909	-0.77636	10.869038	-0.190685
9541919	-0.844462	11.073342	0.177065
9541930	-0.817221	11.318509	0.612916
9541939	-0.912563	11.509193	1.280313
9541954	-1.048767	11.822462	1.906849
9541964	-1.18497	12.122109	2.642348
9541975	-1.18497	12.462618	2.928375
9541985	-1.062387	12.326415	3.187161
9541995	-0.8036	12.340035	2.955616
9542007	-0.503953	12.326415	2.383561
9542017	-0.435851	12.299174	1.865988
9542027	-0.640156	12.353656	1.443757
9542039	-1.375655	12.735025	1.94771
9542049	-2.124774	12.912089	3.200782
9542059	-2.710449	12.912089	4.31765
9542071	-3.091819	12.680544	4.671779
9542080	-3.105439	12.312795	4.889705
9542095	-2.683208	11.35937	4.126966
9542107	-2.070293	10.310603	2.996476
9542120	-1.539099	9.588725	2.3427
9542130	-1.348414	9.084772	2.029432
9542140	-1.321174	8.689782	1.96133
9542152	-1.375655	8.444615	1.94771
9542162	-1.593581	8.281172	1.838747
9542181	-1.865988	8.253931	1.770645
9542194	-2.097533	8.022385	1.375655
9542207	-2.056673	7.818079	1.198591
9542216	-1.934089	7.559293	1.470998
9542226	-1.770645	7.218784	1.443757
9542238	-1.498238	6.823794	1.225831
9542247	-1.253072	6.387943	1.130489
9542258	-0.967045	6.061055	0.8036
9542270	-0.572055	5.815888	0.326888
9542279	-0.476712	5.720546	0.149824
9542290	-0.340509	5.788648	-0.122583
9542302	-0.149824	5.952092	-0.245166
9542312	-0.095342	6.156397	-0.136203
9542325	-0.231546	6.701211	-0.054481
9542335	-0.177065	7.096201	-0.136203
9542348	-0.286027	7.600154	-0.040861
9542362	-0.503953	8.172209	0.626536
9542372	-0.721878	8.59444	1.389275
9542383	-0.939804	9.139254	1.988571
9542393	-0.77636	9.438901	2.247357
9542406	-0.476712	9.670447	2.410802
9542416	-0.272407	9.861132	2.465283
9542429	0.01362	10.051817	2.710449
9542440	0.095342	10.20164	2.560625
9542451	0.258787	10.474048	2.179256
9542460	0.313268	10.56939	1.920469
9542470	0.313268	10.773695	1.56634
9542482	0.204305	11.141444	1.511859
9542492	0.027241	11.495573	1.797886
9542502	-0.149824	11.958665	2.192876
9542514	-0.38137	12.380896	2.3427
9542527	-0.585675	12.912089	2.696829
9542537	-0.721878	13.089154	2.492524
9542549	-0.653777	13.143636	2.165635
9542559	-0.40861	13.061913	1.661682
9542570	-0.054481	12.884849	1.729784
9542581	0.503953	12.598822	2.192876
9542591	0.8036	12.367276	3.187161
9542602	0.953424	12.244693	3.963521
9542630	0.858082	11.958665	4.780742
9542640	0.245166	11.277648	4.30403
9542649	0.122583	11.059722	3.51405
9542660	0.095342	10.828176	2.710449
9542672	-0.027241	10.746454	2.315459
9542681	-0.272407	10.732834	2.165635
9542699	-0.572055	10.528529	2.410802
9542708	-0.871702	10.324224	2.73769
9542719	-0.967045	10.119919	2.955616
9542729	-1.062387	9.738548	2.969236
9542747	-1.007906	9.057531	2.792171
9542757	-0.926184	8.59444	2.601486
9542767	-0.681017	7.927042	2.506144
9542777	-0.449471	7.354988	2.138395
9542791	-0.122583	6.687591	1.797886
9542803	0.01362	6.156397	1.348414
9542813	0.149824	5.87037	1.321174
9542823	0.286027	5.734167	1.15773
9542834	0.38137	5.652444	0.967045
9542845	0.354129	5.679685	0.585675
9542857	0.272407	5.761407	0.190685
9542870	0.38137	5.938472	0.190685
9542888	0.463092	6.360703	-0.313268
9542906	0.367749	6.932757	0.054481
9542917	0.286027	7.218784	0.286027
9542929	0.122583	7.572913	0.585675
9542939	-0.027241	8.117727	1.035146
9542949	-0.286027	8.635301	1.56634
9542960	-0.503953	9.289077	2.124774
9542969	-0.721878	9.833891	2.097533
9542979	-0.830841	10.310603	1.97495
9542989	-0.735499	10.501288	1.443757
9543000	-0.544814	10.54215	0.898943
9543011	-0.422231	10.691973	0.735499
9543020	-0.503953	10.896278	0.939804
9543030	-0.694638	11.291268	1.280313
9543041	-0.8036	11.604536	1.716164
9543051	-0.640156	11.917805	2.247357
9543061	-0.749119	12.353656	2.152015
9543071	-0.858082	12.598822	2.233737
9543083	-0.953424	12.857608	1.893228
9543092	-0.994285	13.034673	1.620821
9543102	-0.953424	13.266219	1.402896
9543120	-1.634442	13.879134	2.329079
9543130	-2.002191	14.124301	3.214402
9543140	-2.124774	14.287745	4.69902
9543151	-2.192876	13.892755	5.257454
9543160	-2.192876	13.579487	5.311935
9543170	-1.934089	12.898469	5.025908
9543181	-1.348414	12.258313	4.767122
9543191	-0.640156	11.495573	4.835224
9543201	-0.190685	10.59663	4.630918
9543211	0.108963	9.847511	4.181447
9543223	0.38137	9.152874	3.745596
9543232	0.38137	8.703403	3.1463
9543242	0.217926	8.567199	2.873893
9543254	-0.081722	8.60806	2.76493
9543264	-0.572055	8.60806	2.655968
9543274	-1.089628	8.567199	2.560625
9543286	-1.55272	8.417375	2.260978
9543296	-1.634442	8.090487	1.661682
9543306	-1.620821	7.709117	1.116868
9543317	-1.539099	7.382228	0.735499
9543327	-1.225831	6.987238	0.354129
9543337	-1.089628	6.524147	0.068102
9543348	-0.78998	6.25174	-0.163444
9543358	-0.422231	6.088295	-0.435851
9543368	-0.286027	5.924851	-0.612916
9543379	-0.190685	5.924851	-0.503953
9543390	-0.122583	6.088295	-0.286027
9543399	-0.108963	6.292601	0.054481
9543409	-0.177065	6.605869	0.149824
9543421	-0.272407	6.987238	0.367749
9543431	-0.354129	7.286886	0.286027
9543441	-0.354129	7.491191	0.272407
9543452	-0.38137	7.681876	0.286027
9543466	-0.435851	8.131348	0.435851
9543476	-0.449471	8.349273	0.653777
9543486	-0.544814	8.717023	0.871702
9543497	-0.572055	9.112013	1.253072
9543507	-0.422231	9.438901	1.675303
9543517	-0.38137	9.656827	1.893228
9543527	-0.149824	9.997335	1.838747
9543537	-0.149824	10.283362	1.920469
9543548	0.163444	10.664732	2.220117
9543558	0.258787	10.828176	2.124774
9543568	0.231546	11.168685	2.220117
9543579	0.095342	11.413852	2.383561
9543589	0.190685	11.795221	2.615107
9543599	0.190685	12.217452	3.064578
9543612	-0.449471	12.571581	3.159921
9543622	-0.721878	12.803127	2.833032
9543634	-0.708258	12.816748	2.138395
9543644	-0.626536	12.762266	1.838747
9543655	-0.38137	12.803127	1.906849
9543667	-0.163444	12.666924	2.124774
9543676	-0.149824	12.394516	2.642348
9543688	0.122583	11.958665	3.309745
9543699	0.612916	11.34575	3.364226
9543712	1.18497	10.773695	3.173541
9543722	1.498238	10.474048	2.819412
9543734	1.484618	10.460427	2.969236
9543750	0.762739	11.032481	2.996476
9543765	-0.149824	11.536434	3.037338
9543775	-0.858082	11.863323	3.11906
9543785	-1.362035	11.876944	3.377846
9543797	-1.716164	11.631777	3.445948
9543807	-1.675303	11.086963	3.187161
9543819	-1.607201	10.446807	3.105439
9543832	-1.17135	9.261836	2.805792
9543843	-0.681017	8.322033	2.165635
9543858	-0.38137	7.504812	2.002191
9543869	-0.149824	6.932757	1.607201
9543881	-0.040861	6.496906	1.362035
9543891	0.081722	6.26536	1.089628
9543901	0.204305	6.224499	0.844462
9543912	0.340509	6.156397	0.558434
9543922	0.572055	6.224499	0.245166
9543932	0.735499	6.25174	0.272407
9543942	0.749119	6.415184	0.40861
9543953	0.735499	6.551387	0.612916
9543964	0.694638	6.714831	0.667397
9543973	0.77636	6.919137	0.640156
9543984	0.653777	7.150682	0.585675
9543995	0.503953	7.491191	0.735499
9544005	0.367749	7.899802	0.830841
9544015	0.122583	8.21307	0.667397
9544027	-0.054481	8.539958	0.558434
9544037	-0.054481	8.744264	0.762739
9544050	0.149824	8.989429	1.021526
9544059	0.449471	9.071152	1.116868
9544070	0.77636	9.030291	1.021526
9544082	1.089628	9.180115	0.953424
9544092	1.130489	9.534244	0.967045
9544104	0.953424	9.983715	1.198591
9544114	0.585675	10.54215	1.253072
9544124	0.258787	11.155065	1.253072
9544135	0.258787	11.795221	1.116868
9544145	-0.299648	12.353656	1.144109
9544156	-0.544814	12.762266	1.18497
9544166	-0.708258	13.102775	1.511859
9544176	-0.490333	13.375181	1.865988
9544186	-0.258787	13.470524	2.179256
9544196	-0.190685	13.579487	2.574246
9544206	-0.38137	13.70207	3.228022
9544216	-0.708258	13.797412	3.92266
9544229	-1.280313	13.838273	4.440233
9544239	-1.648062	13.824653	4.985047
9544248	-1.797886	13.484144	5.066769
9544259	-1.593581	12.92571	4.971427
9544270	-1.225831	12.353656	4.71264
9544281	-0.926184	11.699879	4.481094
9544293	-0.708258	10.732834	4.140586
9544303	-0.572055	9.997335	3.786457
9544314	-0.531194	9.39804	3.473189
9544325	-0.708258	8.907707	2.860273
9544334	-1.089628	8.730643	2.478903
9544344	-1.443757	8.676162	2.002191
9544355	-1.57996	8.403754	1.348414
9544365	-1.688923	8.104107	0.939804
9544375	-1.675303	7.709117	0.640156
9544386	-1.607201	7.382228	0.449471
9544397	-1.470998	7.05534	0.326888
9544406	-1.18497	6.646729	0.149824
9544417	-0.980665	6.197258	0.136203
9544427	-0.653777	5.952092	0.149824
9544437	-0.231546	5.720546	0.068102
9544448	0.027241	5.570722	0.068102
9544458	0.190685	5.611583	0.068102
9544469	0.217926	5.938472	0.068102
9544479	0.204305	6.088295	0.068102
9544489	-0.027241	6.524147	-0.163444
9544500	-0.354129	7.05534	-0.122583
9544510	-0.503953	7.504812	-0.149824
9544520	-0.585675	7.736358	-0.149824
9544530	-0.640156	8.049625	-0.040861
9544541	-0.708258	8.376513	0.231546
9544551	-0.77636	8.676162	0.544814
9544561	-0.817221	8.989429	0.817221
9544572	-0.858082	9.289077	1.280313
9544583	-0.8036	9.520623	1.729784
9544592	-0.653777	9.724928	1.56634
9544602	-0.463092	9.861132	1.57996
9544613	-0.313268	10.038197	1.57996
